,Institute,Academic Program Name,Seat Type,Gender,Opening Rank,Closing Rank,Year,Round,Preparatory,Institute_type
135,Indian Institute  of Technology Bhubaneswar,"Metallurgical and Materials Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",SC,Gender-Neutral,2901,2910,*2023,*1,False,GFTI
136,Indian Institute  of Technology Bhubaneswar,"Metallurgical and Materials Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",ST,Gender-Neutral,1240,1240,*2023,*1,False,GFTI
137,Indian Institute  of Technology Bhubaneswar,"Metallurgical and Materials Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",ST,Female-only (including Supernumerary),101,101,*2023,*1,True,GFTI
138,Indian Institute  of Technology Bombay,"Aerospace Engineering (4 Years, Bachelor of Technology)",OPEN,Gender-Neutral,772,2568,*2023,*1,False,GFTI
139,Indian Institute  of Technology Bombay,"Aerospace Engineering (4 Years, Bachelor of Technology)",OPEN,Female-only (including Supernumerary),2697,4628,*2023,*1,False,GFTI
140,Indian Institute  of Technology Bombay,"Aerospace Engineering (4 Years, Bachelor of Technology)",OPEN (PwD),Gender-Neutral,49,49,*2023,*1,False,GFTI
141,Indian Institute  of Technology Bombay,"Aerospace Engineering (4 Years, Bachelor of Technology)",OPEN (PwD),Female-only (including Supernumerary),104,104,*2023,*1,False,GFTI
142,Indian Institute  of Technology Bombay,"Aerospace Engineering (4 Years, Bachelor of Technology)",EWS,Gender-Neutral,449,614,*2023,*1,False,GFTI
143,Indian Institute  of Technology Bombay,"Aerospace Engineering (4 Years, Bachelor of Technology)",EWS,Female-only (including Supernumerary),1172,1241,*2023,*1,False,GFTI
144,Indian Institute  of Technology Bombay,"Aerospace Engineering (4 Years, Bachelor of Technology)",OBC-NCL,Gender-Neutral,531,1499,*2023,*1,False,GFTI
145,Indian Institute  of Technology Bombay,"Aerospace Engineering (4 Years, Bachelor of Technology)",OBC-NCL,Female-only (including Supernumerary),1692,3668,*2023,*1,False,GFTI
146,Indian Institute  of Technology Bombay,"Aerospace Engineering (4 Years, Bachelor of Technology)",OBC-NCL (PwD),Gender-Neutral,52,52,*2023,*1,True,GFTI
147,Indian Institute  of Technology Bombay,"Aerospace Engineering (4 Years, Bachelor of Technology)",SC,Gender-Neutral,59,873,*2023,*1,False,GFTI
148,Indian Institute  of Technology Bombay,"Aerospace Engineering (4 Years, Bachelor of Technology)",SC,Female-only (including Supernumerary),1156,1541,*2023,*1,False,GFTI
149,Indian Institute  of Technology Bombay,"Aerospace Engineering (4 Years, Bachelor of Technology)",ST,Gender-Neutral,227,418,*2023,*1,False,GFTI
150,Indian Institute  of Technology Bombay,"Aerospace Engineering (4 Years, Bachelor of Technology)",ST,Female-only (including Supernumerary),365,365,*2023,*1,False,GFTI
151,Indian Institute  of Technology Bombay,"BS in Mathematics (4 Years, Bachelor of Science)",OPEN,Gender-Neutral,1059,1567,*2023,*1,False,GFTI
152,Indian Institute  of Technology Bombay,"BS in Mathematics (4 Years, Bachelor of Science)",OPEN,Female-only (including Supernumerary),2702,3173,*2023,*1,False,GFTI
153,Indian Institute  of Technology Bombay,"BS in Mathematics (4 Years, Bachelor of Science)",EWS,Gender-Neutral,394,652,*2023,*1,False,GFTI
154,Indian Institute  of Technology Bombay,"BS in Mathematics (4 Years, Bachelor of Science)",OBC-NCL,Gender-Neutral,1069,1757,*2023,*1,False,GFTI
155,Indian Institute  of Technology Bombay,"BS in Mathematics (4 Years, Bachelor of Science)",OBC-NCL,Female-only (including Supernumerary),2823,2823,*2023,*1,False,GFTI
156,Indian Institute  of Technology Bombay,"BS in Mathematics (4 Years, Bachelor of Science)",SC,Gender-Neutral,245,570,*2023,*1,False,GFTI
157,Indian Institute  of Technology Bombay,"BS in Mathematics (4 Years, Bachelor of Science)",SC,Female-only (including Supernumerary),2249,2249,*2023,*1,False,GFTI
158,Indian Institute  of Technology Bombay,"BS in Mathematics (4 Years, Bachelor of Science)",ST,Gender-Neutral,579,579,*2023,*1,False,GFTI
159,Indian Institute  of Technology Bombay,"Chemical Engineering (4 Years, Bachelor of Technology)",OPEN,Gender-Neutral,1509,2605,*2023,*1,False,GFTI
160,Indian Institute  of Technology Bombay,"Chemical Engineering (4 Years, Bachelor of Technology)",OPEN,Female-only (including Supernumerary),3069,5161,*2023,*1,False,GFTI
161,Indian Institute  of Technology Bombay,"Chemical Engineering (4 Years, Bachelor of Technology)",OPEN (PwD),Gender-Neutral,143,179,*2023,*1,False,GFTI
162,Indian Institute  of Technology Bombay,"Chemical Engineering (4 Years, Bachelor of Technology)",OPEN (PwD),Female-only (including Supernumerary),118,118,*2023,*1,False,GFTI
163,Indian Institute  of Technology Bombay,"Chemical Engineering (4 Years, Bachelor of Technology)",EWS,Gender-Neutral,385,491,*2023,*1,False,GFTI
164,Indian Institute  of Technology Bombay,"Chemical Engineering (4 Years, Bachelor of Technology)",EWS,Female-only (including Supernumerary),1465,1647,*2023,*1,False,GFTI
165,Indian Institute  of Technology Bombay,"Chemical Engineering (4 Years, Bachelor of Technology)",EWS (PwD),Gender-Neutral,26,26,*2023,*1,False,GFTI
166,Indian Institute  of Technology Bombay,"Chemical Engineering (4 Years, Bachelor of Technology)",OBC-NCL,Gender-Neutral,542,1368,*2023,*1,False,GFTI
167,Indian Institute  of Technology Bombay,"Chemical Engineering (4 Years, Bachelor of Technology)",OBC-NCL,Female-only (including Supernumerary),1961,3304,*2023,*1,False,GFTI
168,Indian Institute  of Technology Bombay,"Chemical Engineering (4 Years, Bachelor of Technology)",OBC-NCL (PwD),Gender-Neutral,10,97,*2023,*1,True,GFTI
169,Indian Institute  of Technology Bombay,"Chemical Engineering (4 Years, Bachelor of Technology)",SC,Gender-Neutral,154,928,*2023,*1,False,GFTI
170,Indian Institute  of Technology Bombay,"Chemical Engineering (4 Years, Bachelor of Technology)",SC,Female-only (including Supernumerary),664,1634,*2023,*1,False,GFTI
171,Indian Institute  of Technology Bombay,"Chemical Engineering (4 Years, Bachelor of Technology)",ST,Gender-Neutral,142,426,*2023,*1,False,GFTI
172,Indian Institute  of Technology Bombay,"Chemical Engineering (4 Years, Bachelor of Technology)",ST,Female-only (including Supernumerary),402,502,*2023,*1,False,GFTI
173,Indian Institute  of Technology Bombay,"Chemistry (4 Years, Bachelor of Science)",OPEN,Gender-Neutral,5243,7253,*2023,*1,False,GFTI
174,Indian Institute  of Technology Bombay,"Chemistry (4 Years, Bachelor of Science)",OPEN,Female-only (including Supernumerary),5019,12821,*2023,*1,False,GFTI
175,Indian Institute  of Technology Bombay,"Chemistry (4 Years, Bachelor of Science)",OPEN (PwD),Gender-Neutral,234,234,*2023,*1,True,GFTI
176,Indian Institute  of Technology Bombay,"Chemistry (4 Years, Bachelor of Science)",EWS,Gender-Neutral,1216,1281,*2023,*1,False,GFTI
177,Indian Institute  of Technology Bombay,"Chemistry (4 Years, Bachelor of Science)",EWS,Female-only (including Supernumerary),2924,2924,*2023,*1,False,GFTI
178,Indian Institute  of Technology Bombay,"Chemistry (4 Years, Bachelor of Science)",OBC-NCL,Gender-Neutral,2722,3917,*2023,*1,False,GFTI
179,Indian Institute  of Technology Bombay,"Chemistry (4 Years, Bachelor of Science)",OBC-NCL,Female-only (including Supernumerary),6818,6843,*2023,*1,False,GFTI
180,Indian Institute  of Technology Bombay,"Chemistry (4 Years, Bachelor of Science)",SC,Gender-Neutral,1610,2087,*2023,*1,False,GFTI
181,Indian Institute  of Technology Bombay,"Chemistry (4 Years, Bachelor of Science)",SC,Female-only (including Supernumerary),2890,2890,*2023,*1,False,GFTI
182,Indian Institute  of Technology Bombay,"Chemistry (4 Years, Bachelor of Science)",ST,Gender-Neutral,1255,1265,*2023,*1,False,GFTI
183,Indian Institute  of Technology Bombay,"Chemistry (4 Years, Bachelor of Science)",ST,Female-only (including Supernumerary),1226,1226,*2023,*1,False,GFTI
184,Indian Institute  of Technology Bombay,"Civil Engineering (4 Years, Bachelor of Technology)",OPEN,Gender-Neutral,2290,4134,*2023,*1,False,GFTI
185,Indian Institute  of Technology Bombay,"Civil Engineering (4 Years, Bachelor of Technology)",OPEN,Female-only (including Supernumerary),6122,7814,*2023,*1,False,GFTI
186,Indian Institute  of Technology Bombay,"Civil Engineering (4 Years, Bachelor of Technology)",OPEN (PwD),Gender-Neutral,158,44,*2023,*1,False,GFTI
187,Indian Institute  of Technology Bombay,"Civil Engineering (4 Years, Bachelor of Technology)",EWS,Gender-Neutral,507,787,*2023,*1,False,GFTI
188,Indian Institute  of Technology Bombay,"Civil Engineering (4 Years, Bachelor of Technology)",EWS,Female-only (including Supernumerary),1033,2118,*2023,*1,False,GFTI
189,Indian Institute  of Technology Bombay,"Civil Engineering (4 Years, Bachelor of Technology)",EWS (PwD),Gender-Neutral,15,15,*2023,*1,True,GFTI
190,Indian Institute  of Technology Bombay,"Civil Engineering (4 Years, Bachelor of Technology)",OBC-NCL,Gender-Neutral,1078,1884,*2023,*1,False,GFTI
191,Indian Institute  of Technology Bombay,"Civil Engineering (4 Years, Bachelor of Technology)",OBC-NCL,Female-only (including Supernumerary),1854,4110,*2023,*1,False,GFTI
192,Indian Institute  of Technology Bombay,"Civil Engineering (4 Years, Bachelor of Technology)",OBC-NCL (PwD),Gender-Neutral,29,49,*2023,*1,True,GFTI
193,Indian Institute  of Technology Bombay,"Civil Engineering (4 Years, Bachelor of Technology)",OBC-NCL (PwD),Female-only (including Supernumerary),82,82,*2023,*1,True,GFTI
194,Indian Institute  of Technology Bombay,"Civil Engineering (4 Years, Bachelor of Technology)",SC,Gender-Neutral,550,1050,*2023,*1,False,GFTI
195,Indian Institute  of Technology Bombay,"Civil Engineering (4 Years, Bachelor of Technology)",SC,Female-only (including Supernumerary),1478,1796,*2023,*1,False,GFTI
196,Indian Institute  of Technology Bombay,"Civil Engineering (4 Years, Bachelor of Technology)",ST,Gender-Neutral,217,335,*2023,*1,False,GFTI
197,Indian Institute  of Technology Bombay,"Civil Engineering (4 Years, Bachelor of Technology)",ST,Female-only (including Supernumerary),336,770,*2023,*1,False,GFTI
198,Indian Institute  of Technology Bombay,"Civil Engineering (4 Years, Bachelor of Technology)",ST (PwD),Gender-Neutral,8,8,*2023,*1,True,GFTI
199,Indian Institute  of Technology Bombay,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OPEN,Gender-Neutral,1,66,*2023,*1,False,GFTI
200,Indian Institute  of Technology Bombay,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OPEN,Female-only (including Supernumerary),56,291,*2023,*1,False,GFTI
201,Indian Institute  of Technology Bombay,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OPEN (PwD),Gender-Neutral,3,5,*2023,*1,False,GFTI
202,Indian Institute  of Technology Bombay,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OPEN (PwD),Female-only (including Supernumerary),11,11,*2023,*1,False,GFTI
203,Indian Institute  of Technology Bombay,"Computer Science and Engineering (4 Years, Bachelor of Technology)",EWS,Gender-Neutral,6,20,*2023,*1,False,GFTI
204,Indian Institute  of Technology Bombay,"Computer Science and Engineering (4 Years, Bachelor of Technology)",EWS,Female-only (including Supernumerary),29,74,*2023,*1,False,GFTI
205,Indian Institute  of Technology Bombay,"Computer Science and Engineering (4 Years, Bachelor of Technology)",EWS (PwD),Gender-Neutral,2,2,*2023,*1,False,GFTI
206,Indian Institute  of Technology Bombay,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OBC-NCL,Gender-Neutral,10,58,*2023,*1,False,GFTI
207,Indian Institute  of Technology Bombay,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OBC-NCL,Female-only (including Supernumerary),59,227,*2023,*1,False,GFTI
208,Indian Institute  of Technology Bombay,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OBC-NCL (PwD),Gender-Neutral,5,7,*2023,*1,False,GFTI
209,Indian Institute  of Technology Bombay,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OBC-NCL (PwD),Female-only (including Supernumerary),12,12,*2023,*1,False,GFTI
210,Indian Institute  of Technology Bombay,"Computer Science and Engineering (4 Years, Bachelor of Technology)",SC,Gender-Neutral,2,25,*2023,*1,False,GFTI
211,Indian Institute  of Technology Bombay,"Computer Science and Engineering (4 Years, Bachelor of Technology)",SC,Female-only (including Supernumerary),31,113,*2023,*1,False,GFTI
212,Indian Institute  of Technology Bombay,"Computer Science and Engineering (4 Years, Bachelor of Technology)",SC (PwD),Gender-Neutral,5,5,*2023,*1,False,GFTI
213,Indian Institute  of Technology Bombay,"Computer Science and Engineering (4 Years, Bachelor of Technology)",ST,Gender-Neutral,1,10,*2023,*1,False,GFTI
214,Indian Institute  of Technology Bombay,"Computer Science and Engineering (4 Years, Bachelor of Technology)",ST,Female-only (including Supernumerary),40,87,*2023,*1,False,GFTI
215,Indian Institute  of Technology Bombay,"Computer Science and Engineering (4 Years, Bachelor of Technology)",ST (PwD),Gender-Neutral,1,1,*2023,*1,False,GFTI
216,Indian Institute  of Technology Bombay,"Economics (4 Years, Bachelor of Science)",OPEN,Gender-Neutral,1370,2102,*2023,*1,False,GFTI
217,Indian Institute  of Technology Bombay,"Economics (4 Years, Bachelor of Science)",OPEN,Female-only (including Supernumerary),2715,5963,*2023,*1,False,GFTI
218,Indian Institute  of Technology Bombay,"Economics (4 Years, Bachelor of Science)",OPEN (PwD),Gender-Neutral,152,152,*2023,*1,False,GFTI
219,Indian Institute  of Technology Bombay,"Economics (4 Years, Bachelor of Science)",EWS,Gender-Neutral,359,508,*2023,*1,False,GFTI
220,Indian Institute  of Technology Bombay,"Economics (4 Years, Bachelor of Science)",EWS,Female-only (including Supernumerary),895,895,*2023,*1,False,GFTI
221,Indian Institute  of Technology Bombay,"Economics (4 Years, Bachelor of Science)",OBC-NCL,Gender-Neutral,717,1330,*2023,*1,False,GFTI
222,Indian Institute  of Technology Bombay,"Economics (4 Years, Bachelor of Science)",OBC-NCL,Female-only (including Supernumerary),1343,1343,*2023,*1,False,GFTI
223,Indian Institute  of Technology Bombay,"Economics (4 Years, Bachelor of Science)",SC,Gender-Neutral,259,811,*2023,*1,False,GFTI
224,Indian Institute  of Technology Bombay,"Economics (4 Years, Bachelor of Science)",SC,Female-only (including Supernumerary),1654,1654,*2023,*1,False,GFTI
225,Indian Institute  of Technology Bombay,"Economics (4 Years, Bachelor of Science)",ST,Gender-Neutral,434,437,*2023,*1,False,GFTI
226,Indian Institute  of Technology Bombay,"Economics (4 Years, Bachelor of Science)",ST,Female-only (including Supernumerary),480,480,*2023,*1,False,GFTI
227,Indian Institute  of Technology Bombay,"Electrical Engineering (4 Years, Bachelor of Technology)",OPEN,Gender-Neutral,142,463,*2023,*1,False,GFTI
228,Indian Institute  of Technology Bombay,"Electrical Engineering (4 Years, Bachelor of Technology)",OPEN,Female-only (including Supernumerary),573,1286,*2023,*1,False,GFTI
229,Indian Institute  of Technology Bombay,"Electrical Engineering (4 Years, Bachelor of Technology)",OPEN (PwD),Gender-Neutral,32,32,*2023,*1,False,GFTI
230,Indian Institute  of Technology Bombay,"Electrical Engineering (4 Years, Bachelor of Technology)",OPEN (PwD),Female-only (including Supernumerary),80,80,*2023,*1,False,GFTI
231,Indian Institute  of Technology Bombay,"Electrical Engineering (4 Years, Bachelor of Technology)",EWS,Gender-Neutral,62,133,*2023,*1,False,GFTI
232,Indian Institute  of Technology Bombay,"Electrical Engineering (4 Years, Bachelor of Technology)",EWS,Female-only (including Supernumerary),256,273,*2023,*1,False,GFTI
233,Indian Institute  of Technology Bombay,"Electrical Engineering (4 Years, Bachelor of Technology)",OBC-NCL,Gender-Neutral,83,349,*2023,*1,False,GFTI
234,Indian Institute  of Technology Bombay,"Electrical Engineering (4 Years, Bachelor of Technology)",OBC-NCL,Female-only (including Supernumerary),332,930,*2023,*1,False,GFTI
235,Indian Institute  of Technology Bombay,"Electrical Engineering (4 Years, Bachelor of Technology)",OBC-NCL (PwD),Gender-Neutral,23,23,*2023,*1,False,GFTI
236,Indian Institute  of Technology Bombay,"Electrical Engineering (4 Years, Bachelor of Technology)",SC,Gender-Neutral,101,191,*2023,*1,False,GFTI
237,Indian Institute  of Technology Bombay,"Electrical Engineering (4 Years, Bachelor of Technology)",SC,Female-only (including Supernumerary),323,577,*2023,*1,False,GFTI
238,Indian Institute  of Technology Bombay,"Electrical Engineering (4 Years, Bachelor of Technology)",SC (PwD),Gender-Neutral,13,13,*2023,*1,True,GFTI
239,Indian Institute  of Technology Bombay,"Electrical Engineering (4 Years, Bachelor of Technology)",ST,Gender-Neutral,34,90,*2023,*1,False,GFTI
240,Indian Institute  of Technology Bombay,"Electrical Engineering (4 Years, Bachelor of Technology)",ST,Female-only (including Supernumerary),264,264,*2023,*1,False,GFTI
241,Indian Institute  of Technology Bombay,"Electrical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",OPEN,Gender-Neutral,563,966,*2023,*1,False,GFTI
242,Indian Institute  of Technology Bombay,"Electrical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",OPEN,Female-only (including Supernumerary),2250,3007,*2023,*1,False,GFTI
243,Indian Institute  of Technology Bombay,"Electrical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",OPEN (PwD),Gender-Neutral,62,62,*2023,*1,False,GFTI
244,Indian Institute  of Technology Bombay,"Electrical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",EWS,Gender-Neutral,171,253,*2023,*1,False,GFTI
245,Indian Institute  of Technology Bombay,"Electrical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",EWS,Female-only (including Supernumerary),588,588,*2023,*1,False,GFTI
246,Indian Institute  of Technology Bombay,"Electrical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",OBC-NCL,Gender-Neutral,406,674,*2023,*1,False,GFTI
247,Indian Institute  of Technology Bombay,"Electrical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",OBC-NCL,Female-only (including Supernumerary),938,1524,*2023,*1,False,GFTI
